debtor_code,doc_no,entry_type,tx_date,month_year,stock_code,description,debt_group,lane,qty,amount_excl,tax_amount,amount_incl,is_cyl,is_lpg,paired_cyl_doc,notes
TWK002,00042045,Invoice,2025-04-06,2025-04,19.1,DN#10546,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00042045,Invoice,2025-04-06,2025-04,1901,DN#10546,LPG,LPG,10,4867.61,730.14,5597.75,False,True,,Pulled from vw_clean_transactions
TWK002,00042045,Invoice,2025-04-06,2025-04,1901,DN#10546,LPG,LPG,10,4867.61,730.14,5597.75,False,True,,Pulled from vw_clean_transactions
TWK002,00042045,Invoice,2025-04-06,2025-04,9.1,DN#10546,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00042045,Invoice,2025-04-06,2025-04,9.1,DN#10546,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00042045,Invoice,2025-04-06,2025-04,9.4,DN#10546,LPG,LPG,10,2305.7,345.85,2651.55,False,True,,Pulled from vw_clean_transactions
TWK002,00042045,Invoice,2025-04-06,2025-04,9.4,DN#10546,LPG,LPG,10,2305.7,345.85,2651.55,False,True,,Pulled from vw_clean_transactions
TWK002,00042050,Invoice,2025-04-06,2025-04,19.1,DN#10546,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00042050,Invoice,2025-04-06,2025-04,19.1,DN#10546,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00042050,Invoice,2025-04-06,2025-04,1901,DN#10546,LPG,LPG,10,4755.3,713.3,5468.6,False,True,,Pulled from vw_clean_transactions
TWK002,00042050,Invoice,2025-04-06,2025-04,1901,DN#10546,LPG,LPG,10,4755.3,713.3,5468.6,False,True,,Pulled from vw_clean_transactions
TWK002,00042050,Invoice,2025-04-06,2025-04,9.1,DN#10546,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00042050,Invoice,2025-04-06,2025-04,9.1,DN#10546,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00042050,Invoice,2025-04-06,2025-04,9.4,DN#10546,LPG,LPG,10,2252.5,337.87,2590.37,False,True,,Pulled from vw_clean_transactions
TWK002,00042050,Invoice,2025-04-06,2025-04,9.4,DN#10546,LPG,LPG,10,2252.5,337.87,2590.37,False,True,,Pulled from vw_clean_transactions
TWK002,00012329,Crd Note,2025-04-22,2025-04,19.1,DN#13029-EMPTY,CYL,CYL,-7,-4200,-630,-4830,True,False,42469,Pulled from vw_clean_transactions
TWK002,00012329,Crd Note,2025-04-22,2025-04,19.1,DN#13029-EMPTY,CYL,CYL,-7,-4200,-630,-4830,True,False,42469,Pulled from vw_clean_transactions
TWK002,00012329,Crd Note,2025-04-22,2025-04,9.1,DN#13029-EMPTY,CYL,CYL,-15,-6750,-1012.5,-7762.5,True,False,42469,Pulled from vw_clean_transactions
TWK002,00012329,Crd Note,2025-04-22,2025-04,9.1,DN#13029-EMPTY,CYL,CYL,-15,-6750,-1012.5,-7762.5,True,False,42469,Pulled from vw_clean_transactions
TWK002,00042468,Invoice,2025-04-22,2025-04,1901,DN#13029,LPG,LPG,7,3328.71,499.31,3828.02,False,True,,Pulled from vw_clean_transactions
TWK002,00042468,Invoice,2025-04-22,2025-04,1901,DN#13029,LPG,LPG,7,3328.71,499.31,3828.02,False,True,,Pulled from vw_clean_transactions
TWK002,00042468,Invoice,2025-04-22,2025-04,9.4,DN#13029,LPG,LPG,15,3378.75,506.81,3885.56,False,True,,Pulled from vw_clean_transactions
TWK002,00042468,Invoice,2025-04-22,2025-04,9.4,DN#13029,LPG,LPG,15,3378.75,506.81,3885.56,False,True,,Pulled from vw_clean_transactions
TWK002,00042469,Invoice,2025-04-22,2025-04,19.1,DN#13029-EMPTY,CYL,CYL,7,4200,630,4830,True,False,,Pulled from vw_clean_transactions
TWK002,00042469,Invoice,2025-04-22,2025-04,19.1,DN#13029-EMPTY,CYL,CYL,7,4200,630,4830,True,False,,Pulled from vw_clean_transactions
TWK002,00042469,Invoice,2025-04-22,2025-04,9.1,DN#13029-EMPTY,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00042469,Invoice,2025-04-22,2025-04,9.1,DN#13029-EMPTY,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00042470,Invoice,2025-04-22,2025-04,19.1,DN#13030,CYL,CYL,1,600,90,690,True,False,,Pulled from vw_clean_transactions
TWK002,00042470,Invoice,2025-04-22,2025-04,19.1,DN#13030,CYL,CYL,1,600,90,690,True,False,,Pulled from vw_clean_transactions
TWK002,00042470,Invoice,2025-04-22,2025-04,1901,DN#13030,LPG,LPG,1,475.53,71.33,546.86,False,True,,Pulled from vw_clean_transactions
TWK002,00042470,Invoice,2025-04-22,2025-04,1901,DN#13030,LPG,LPG,1,475.53,71.33,546.86,False,True,,Pulled from vw_clean_transactions
TWK002,00012494,Crd Note,2025-05-15,2025-05,1901,DN#13234,LPG,LPG,-10,-4755.3,-713.3,-5468.6,False,True,43111,Pulled from vw_clean_transactions
TWK002,00012494,Crd Note,2025-05-15,2025-05,1901,DN#13234,LPG,LPG,-10,-4755.3,-713.3,-5468.6,False,True,43111,Pulled from vw_clean_transactions
TWK002,00012494,Crd Note,2025-05-15,2025-05,9.4,DN#13234,LPG,LPG,-20,-4504.99,-675.75,-5180.74,False,True,43111,Pulled from vw_clean_transactions
TWK002,00012494,Crd Note,2025-05-15,2025-05,9.4,DN#13234,LPG,LPG,-20,-4504.99,-675.75,-5180.74,False,True,43111,Pulled from vw_clean_transactions
TWK002,00012502,Crd Note,2025-05-15,2025-05,19.1,DN#13234,CYL,CYL,-10,-6000,-900,-6900,True,False,43112,Pulled from vw_clean_transactions
TWK002,00012502,Crd Note,2025-05-15,2025-05,19.1,DN#13234,CYL,CYL,-10,-6000,-900,-6900,True,False,43112,Pulled from vw_clean_transactions
TWK002,00012502,Crd Note,2025-05-15,2025-05,9.1,DN#13234,CYL,CYL,-20,-9000,-1350,-10350,True,False,43112,Pulled from vw_clean_transactions
TWK002,00012502,Crd Note,2025-05-15,2025-05,9.1,DN#13234,CYL,CYL,-20,-9000,-1350,-10350,True,False,43112,Pulled from vw_clean_transactions
TWK002,00043111,Invoice,2025-05-15,2025-05,1901,DN#13234,LPG,LPG,10,4755.3,713.3,5468.6,False,True,,Pulled from vw_clean_transactions
TWK002,00043111,Invoice,2025-05-15,2025-05,1901,DN#13234,LPG,LPG,10,4755.3,713.3,5468.6,False,True,,Pulled from vw_clean_transactions
TWK002,00043111,Invoice,2025-05-15,2025-05,9.4,DN#13234,LPG,LPG,20,4504.99,675.75,5180.74,False,True,,Pulled from vw_clean_transactions
TWK002,00043111,Invoice,2025-05-15,2025-05,9.4,DN#13234,LPG,LPG,20,4504.99,675.75,5180.74,False,True,,Pulled from vw_clean_transactions
TWK002,00043112,Invoice,2025-05-15,2025-05,19.1,DN#13234,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00043112,Invoice,2025-05-15,2025-05,19.1,DN#13234,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00043112,Invoice,2025-05-15,2025-05,1901,DN#13234,LPG,LPG,10,4755.3,713.3,5468.6,False,True,,Pulled from vw_clean_transactions
TWK002,00043112,Invoice,2025-05-15,2025-05,1901,DN#13234,LPG,LPG,10,4755.3,713.3,5468.6,False,True,,Pulled from vw_clean_transactions
TWK002,00043112,Invoice,2025-05-15,2025-05,9.1,DN#13234,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00043112,Invoice,2025-05-15,2025-05,9.1,DN#13234,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00043112,Invoice,2025-05-15,2025-05,9.4,DN#13234,LPG,LPG,20,4504.99,675.75,5180.74,False,True,,Pulled from vw_clean_transactions
TWK002,00043112,Invoice,2025-05-15,2025-05,9.4,DN#13234,LPG,LPG,20,4504.99,675.75,5180.74,False,True,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,19.1,DN#12257,CYL,CYL,5,3000,450,3450,True,False,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,19.1,DN#12257,CYL,CYL,5,3000,450,3450,True,False,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,1901,DN#12257,LPG,LPG,5,2410.65,361.6,2772.25,False,True,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,1901,DN#12257,LPG,LPG,5,2410.65,361.6,2772.25,False,True,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,9.1,DN#12257,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,9.1,DN#12257,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,9.4,DN#12257,LPG,LPG,20,4567.6,685.14,5252.74,False,True,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,9.4,DN#12257,LPG,LPG,20,4567.6,685.14,5252.74,False,True,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,S.1,DN#12257,CYL,CYL,1,1050,157.5,1207.5,True,False,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,S.1,DN#12257,CYL,CYL,1,1050,157.5,1207.5,True,False,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,S01,DN#12257,LPG,LPG,1,1218.02,182.7,1400.72,False,True,,Pulled from vw_clean_transactions
TWK002,00043294,Invoice,2025-05-22,2025-05,S01,DN#12257,LPG,LPG,1,1218.02,182.7,1400.72,False,True,,Pulled from vw_clean_transactions
TWK002,00012550,Crd Note,2025-05-23,2025-05,19.1,DN#12257,CYL,CYL,-7,-4200,-630,-4830,True,False,43294,Pulled from vw_clean_transactions
TWK002,00012550,Crd Note,2025-05-23,2025-05,19.1,DN#12257,CYL,CYL,-7,-4200,-630,-4830,True,False,43294,Pulled from vw_clean_transactions
TWK002,00012550,Crd Note,2025-05-23,2025-05,9.1,DN#12257,CYL,CYL,-17,-7650,-1147.5,-8797.5,True,False,43294,Pulled from vw_clean_transactions
TWK002,00012550,Crd Note,2025-05-23,2025-05,9.1,DN#12257,CYL,CYL,-17,-7650,-1147.5,-8797.5,True,False,43294,Pulled from vw_clean_transactions
TWK002,00012550,Crd Note,2025-05-23,2025-05,S.1,DN#12257,CYL,CYL,-1,-1050,-157.5,-1207.5,True,False,43294,Pulled from vw_clean_transactions
TWK002,00012550,Crd Note,2025-05-23,2025-05,S.1,DN#12257,CYL,CYL,-1,-1050,-157.5,-1207.5,True,False,43294,Pulled from vw_clean_transactions
TWK002,00012724,Crd Note,2025-06-12,2025-06,19.1,DN#12516,CYL,CYL,-8,-4800,-720,-5520,True,False,43909,Pulled from vw_clean_transactions
TWK002,00012724,Crd Note,2025-06-12,2025-06,19.1,DN#12516,CYL,CYL,-8,-4800,-720,-5520,True,False,43909,Pulled from vw_clean_transactions
TWK002,00012724,Crd Note,2025-06-12,2025-06,9.1,DN#12516,CYL,CYL,-22,-9900,-1485,-11385,True,False,43909,Pulled from vw_clean_transactions
TWK002,00012724,Crd Note,2025-06-12,2025-06,9.1,DN#12516,CYL,CYL,-22,-9900,-1485,-11385,True,False,43909,Pulled from vw_clean_transactions
TWK002,00043909,Invoice,2025-06-12,2025-06,19.1,DN#12516,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00043909,Invoice,2025-06-12,2025-06,19.1,DN#12516,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00043909,Invoice,2025-06-12,2025-06,1901,DN#12516,LPG,LPG,10,4694.1,704.11,5398.21,False,True,,Pulled from vw_clean_transactions
TWK002,00043909,Invoice,2025-06-12,2025-06,1901,DN#12516,LPG,LPG,10,4694.1,704.11,5398.21,False,True,,Pulled from vw_clean_transactions
TWK002,00043909,Invoice,2025-06-12,2025-06,9.1,DN#12516,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00043909,Invoice,2025-06-12,2025-06,9.1,DN#12516,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00043909,Invoice,2025-06-12,2025-06,901,DN#12516,LPG,LPG,20,4447,667.05,5114.05,False,True,,Pulled from vw_clean_transactions
TWK002,00043909,Invoice,2025-06-12,2025-06,901,DN#12516,LPG,LPG,20,4447,667.05,5114.05,False,True,,Pulled from vw_clean_transactions
TWK002,00012825,Crd Note,2025-06-25,2025-06,19.1,DN#12335,CYL,CYL,-10,-6000,-900,-6900,True,False,44235,Pulled from vw_clean_transactions
TWK002,00012825,Crd Note,2025-06-25,2025-06,19.1,DN#12335,CYL,CYL,-10,-6000,-900,-6900,True,False,44235,Pulled from vw_clean_transactions
TWK002,00012825,Crd Note,2025-06-25,2025-06,9.1,DN#12335,CYL,CYL,-20,-9000,-1350,-10350,True,False,44235,Pulled from vw_clean_transactions
TWK002,00012825,Crd Note,2025-06-25,2025-06,9.1,DN#12335,CYL,CYL,-20,-9000,-1350,-10350,True,False,44235,Pulled from vw_clean_transactions
TWK002,00044235,Invoice,2025-06-25,2025-06,19.1,DN#12335,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00044235,Invoice,2025-06-25,2025-06,19.1,DN#12335,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00044235,Invoice,2025-06-25,2025-06,1901,DN#12335,LPG,LPG,10,4694.1,704.11,5398.21,False,True,,Pulled from vw_clean_transactions
TWK002,00044235,Invoice,2025-06-25,2025-06,1901,DN#12335,LPG,LPG,10,4694.1,704.11,5398.21,False,True,,Pulled from vw_clean_transactions
TWK002,00044235,Invoice,2025-06-25,2025-06,9.1,DN#12335,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00044235,Invoice,2025-06-25,2025-06,9.1,DN#12335,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00044235,Invoice,2025-06-25,2025-06,9.4,DN#12335,LPG,LPG,20,4447,667.05,5114.05,False,True,,Pulled from vw_clean_transactions
TWK002,00044235,Invoice,2025-06-25,2025-06,9.4,DN#12335,LPG,LPG,20,4447,667.05,5114.05,False,True,,Pulled from vw_clean_transactions
TWK002,00012908,Crd Note,2025-07-04,2025-07,19.1,DN#12620,CYL,CYL,-10,-6000,-900,-6900,True,False,44542,Pulled from vw_clean_transactions
TWK002,00012908,Crd Note,2025-07-04,2025-07,19.1,DN#12620,CYL,CYL,-10,-6000,-900,-6900,True,False,44542,Pulled from vw_clean_transactions
TWK002,00012908,Crd Note,2025-07-04,2025-07,9.1,DN#12620,CYL,CYL,-20,-9000,-1350,-10350,True,False,44542,Pulled from vw_clean_transactions
TWK002,00012908,Crd Note,2025-07-04,2025-07,9.1,DN#12620,CYL,CYL,-20,-9000,-1350,-10350,True,False,44542,Pulled from vw_clean_transactions
TWK002,00044542,Invoice,2025-07-04,2025-07,19.1,DN#12620,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00044542,Invoice,2025-07-04,2025-07,19.1,DN#12620,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00044542,Invoice,2025-07-04,2025-07,1901,DN#12620,LPG,LPG,10,4694.1,704.11,5398.21,False,True,,Pulled from vw_clean_transactions
TWK002,00044542,Invoice,2025-07-04,2025-07,1901,DN#12620,LPG,LPG,10,4694.1,704.11,5398.21,False,True,,Pulled from vw_clean_transactions
TWK002,00044542,Invoice,2025-07-04,2025-07,9.1,DN#12620,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00044542,Invoice,2025-07-04,2025-07,9.1,DN#12620,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00044542,Invoice,2025-07-04,2025-07,9.4,DN#12620,LPG,LPG,20,4447,667.05,5114.05,False,True,,Pulled from vw_clean_transactions
TWK002,00044542,Invoice,2025-07-04,2025-07,9.4,DN#12620,LPG,LPG,20,4447,667.05,5114.05,False,True,,Pulled from vw_clean_transactions
TWK002,00044731,Invoice,2025-07-09,2025-07,9.1,DN#12191,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00044731,Invoice,2025-07-09,2025-07,9.1,DN#12191,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00044731,Invoice,2025-07-09,2025-07,901,DN#12191,LPG,LPG,10,2184.8,327.72,2512.52,False,True,,Pulled from vw_clean_transactions
TWK002,00044731,Invoice,2025-07-09,2025-07,901,DN#12191,LPG,LPG,10,2184.8,327.72,2512.52,False,True,,Pulled from vw_clean_transactions
TWK002,00012958,Crd Note,2025-07-11,2025-07,9.1,DN#12191,CYL,CYL,-10,-4500,-675,-5175,True,False,44731,Pulled from vw_clean_transactions
TWK002,00012958,Crd Note,2025-07-11,2025-07,9.1,DN#12191,CYL,CYL,-10,-4500,-675,-5175,True,False,44731,Pulled from vw_clean_transactions
TWK002,00012982,Crd Note,2025-07-13,2025-07,9.1,DN#12202,CYL,CYL,-10,-4500,-675,-5175,True,False,44816,Pulled from vw_clean_transactions
TWK002,00012982,Crd Note,2025-07-13,2025-07,9.1,DN#12202,CYL,CYL,-10,-4500,-675,-5175,True,False,44816,Pulled from vw_clean_transactions
TWK002,00044816,Invoice,2025-07-13,2025-07,9.1,DN#12202,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00044816,Invoice,2025-07-13,2025-07,9.1,DN#12202,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00044816,Invoice,2025-07-13,2025-07,9.4,DN#12202,LPG,LPG,10,2184.8,327.72,2512.52,False,True,,Pulled from vw_clean_transactions
TWK002,00044816,Invoice,2025-07-13,2025-07,9.4,DN#12202,LPG,LPG,10,2184.8,327.72,2512.52,False,True,,Pulled from vw_clean_transactions
TWK002,00013019,Crd Note,2025-07-18,2025-07,19.1,DN#12721,CYL,CYL,-9,-5400,-810,-6210,True,False,44967,Pulled from vw_clean_transactions
TWK002,00013019,Crd Note,2025-07-18,2025-07,19.1,DN#12721,CYL,CYL,-9,-5400,-810,-6210,True,False,44967,Pulled from vw_clean_transactions
TWK002,00013019,Crd Note,2025-07-18,2025-07,9.1,DN#12721,CYL,CYL,-15,-6750,-1012.5,-7762.5,True,False,44967,Pulled from vw_clean_transactions
TWK002,00013019,Crd Note,2025-07-18,2025-07,9.1,DN#12721,CYL,CYL,-15,-6750,-1012.5,-7762.5,True,False,44967,Pulled from vw_clean_transactions
TWK002,00044967,Invoice,2025-07-18,2025-07,19.1,DN#12721,CYL,CYL,9,5400,810,6210,True,False,,Pulled from vw_clean_transactions
TWK002,00044967,Invoice,2025-07-18,2025-07,19.1,DN#12721,CYL,CYL,9,5400,810,6210,True,False,,Pulled from vw_clean_transactions
TWK002,00044967,Invoice,2025-07-18,2025-07,19.4,DN#12721,LPG,LPG,9,4151.07,622.66,4773.73,False,True,,Pulled from vw_clean_transactions
TWK002,00044967,Invoice,2025-07-18,2025-07,19.4,DN#12721,LPG,LPG,9,4151.07,622.66,4773.73,False,True,,Pulled from vw_clean_transactions
TWK002,00044967,Invoice,2025-07-18,2025-07,9.1,DN#12721,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00044967,Invoice,2025-07-18,2025-07,9.1,DN#12721,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00044967,Invoice,2025-07-18,2025-07,9.4,DN#12721,LPG,LPG,15,3277.2,491.58,3768.78,False,True,,Pulled from vw_clean_transactions
TWK002,00044967,Invoice,2025-07-18,2025-07,9.4,DN#12721,LPG,LPG,15,3277.2,491.58,3768.78,False,True,,Pulled from vw_clean_transactions
TWK002,00013057,Crd Note,2025-07-25,2025-07,9.1,DN 20009,CYL,CYL,-15,-6750,-1012.5,-7762.5,True,False,45149,Pulled from vw_clean_transactions
TWK002,00013057,Crd Note,2025-07-25,2025-07,9.1,DN 20009,CYL,CYL,-15,-6750,-1012.5,-7762.5,True,False,45149,Pulled from vw_clean_transactions
TWK002,00045148,Invoice,2025-07-25,2025-07,901,ON 375149748-001,LPG,LPG,15,3277.2,491.58,3768.78,False,True,,Pulled from vw_clean_transactions
TWK002,00045148,Invoice,2025-07-25,2025-07,901,ON 375149748-001,LPG,LPG,15,3277.2,491.58,3768.78,False,True,,Pulled from vw_clean_transactions
TWK002,00045149,Invoice,2025-07-25,2025-07,9.1,DN 20009,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00045149,Invoice,2025-07-25,2025-07,9.1,DN 20009,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00013101,Crd Note,2025-07-31,2025-07,19.1,DN #20125,CYL,CYL,-6,-3600,-540,-4140,True,False,45302,Pulled from vw_clean_transactions
TWK002,00013101,Crd Note,2025-07-31,2025-07,19.1,DN #20125,CYL,CYL,-6,-3600,-540,-4140,True,False,45302,Pulled from vw_clean_transactions
TWK002,00013101,Crd Note,2025-07-31,2025-07,9.1,DN #20125,CYL,CYL,-10,-4500,-675,-5175,True,False,45302,Pulled from vw_clean_transactions
TWK002,00013101,Crd Note,2025-07-31,2025-07,9.1,DN #20125,CYL,CYL,-10,-4500,-675,-5175,True,False,45302,Pulled from vw_clean_transactions
TWK002,00013101,Crd Note,2025-07-31,2025-07,S.1,DN #20125,CYL,CYL,-2,-2100,-315,-2415,True,False,45302,Pulled from vw_clean_transactions
TWK002,00013101,Crd Note,2025-07-31,2025-07,S.1,DN #20125,CYL,CYL,-2,-2100,-315,-2415,True,False,45302,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,19.1,DN #20125,CYL,CYL,6,3600,540,4140,True,False,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,19.1,DN #20125,CYL,CYL,6,3600,540,4140,True,False,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,19.4,DN #20125,LPG,LPG,6,2767.38,415.11,3182.49,False,True,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,19.4,DN #20125,LPG,LPG,6,2767.38,415.11,3182.49,False,True,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,9.1,DN #20125,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,9.1,DN #20125,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,9.4,DN #20125,LPG,LPG,10,2184.8,327.72,2512.52,False,True,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,9.4,DN #20125,LPG,LPG,10,2184.8,327.72,2512.52,False,True,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,S.1,DN #20125,CYL,CYL,2,2100,315,2415,True,False,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,S.1,DN #20125,CYL,CYL,2,2100,315,2415,True,False,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,S01,DN #20125,LPG,LPG,2,2330.4,349.56,2679.96,False,True,,Pulled from vw_clean_transactions
TWK002,00045302,Invoice,2025-07-31,2025-07,S01,DN #20125,LPG,LPG,2,2330.4,349.56,2679.96,False,True,,Pulled from vw_clean_transactions
TWK002,00013235,Crd Note,2025-08-14,2025-08,19.1,DN#20319,CYL,CYL,-10,-6000,-900,-6900,True,False,45666,Pulled from vw_clean_transactions
TWK002,00013235,Crd Note,2025-08-14,2025-08,19.1,DN#20319,CYL,CYL,-10,-6000,-900,-6900,True,False,45666,Pulled from vw_clean_transactions
TWK002,00013235,Crd Note,2025-08-14,2025-08,9.1,DN#20319,CYL,CYL,-18,-8100,-1215,-9315,True,False,45666,Pulled from vw_clean_transactions
TWK002,00013235,Crd Note,2025-08-14,2025-08,9.1,DN#20319,CYL,CYL,-18,-8100,-1215,-9315,True,False,45666,Pulled from vw_clean_transactions
TWK002,00045666,Invoice,2025-08-14,2025-08,19.1,DN#20319,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00045666,Invoice,2025-08-14,2025-08,19.1,DN#20319,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00045666,Invoice,2025-08-14,2025-08,19.4,DN#20319,LPG,LPG,10,4513.5,677.03,5190.53,False,True,,Pulled from vw_clean_transactions
TWK002,00045666,Invoice,2025-08-14,2025-08,19.4,DN#20319,LPG,LPG,10,4513.5,677.03,5190.53,False,True,,Pulled from vw_clean_transactions
TWK002,00045666,Invoice,2025-08-14,2025-08,9.1,DN#20319,CYL,CYL,18,8100,1215,9315,True,False,,Pulled from vw_clean_transactions
TWK002,00045666,Invoice,2025-08-14,2025-08,9.1,DN#20319,CYL,CYL,18,8100,1215,9315,True,False,,Pulled from vw_clean_transactions
TWK002,00045666,Invoice,2025-08-14,2025-08,9.4,DN#20319,LPG,LPG,18,3848.4,577.26,4425.66,False,True,,Pulled from vw_clean_transactions
TWK002,00045666,Invoice,2025-08-14,2025-08,9.4,DN#20319,LPG,LPG,18,3848.4,577.26,4425.66,False,True,,Pulled from vw_clean_transactions
TWK002,00013335,Crd Note,2025-08-28,2025-08,19.1,DN#20560,CYL,CYL,-6,-3600,-540,-4140,True,False,45986,Pulled from vw_clean_transactions
TWK002,00013335,Crd Note,2025-08-28,2025-08,19.1,DN#20560,CYL,CYL,-6,-3600,-540,-4140,True,False,45986,Pulled from vw_clean_transactions
TWK002,00013335,Crd Note,2025-08-28,2025-08,9.1,DN#20560,CYL,CYL,-20,-9000,-1350,-10350,True,False,45986,Pulled from vw_clean_transactions
TWK002,00013335,Crd Note,2025-08-28,2025-08,9.1,DN#20560,CYL,CYL,-20,-9000,-1350,-10350,True,False,45986,Pulled from vw_clean_transactions
TWK002,00013335,Crd Note,2025-08-28,2025-08,S.1,DN#20560,CYL,CYL,-2,-2100,-315,-2415,True,False,45986,Pulled from vw_clean_transactions
TWK002,00013335,Crd Note,2025-08-28,2025-08,S.1,DN#20560,CYL,CYL,-2,-2100,-315,-2415,True,False,45986,Pulled from vw_clean_transactions
TWK002,00045986,Invoice,2025-08-28,2025-08,19.1,DN#20560,CYL,CYL,6,3600,540,4140,True,False,,Pulled from vw_clean_transactions
TWK002,00045986,Invoice,2025-08-28,2025-08,19.1,DN#20560,CYL,CYL,6,3600,540,4140,True,False,,Pulled from vw_clean_transactions
TWK002,00045986,Invoice,2025-08-28,2025-08,19.4,DN#20560,LPG,LPG,6,2708.1,406.22,3114.32,False,True,,Pulled from vw_clean_transactions
TWK002,00045986,Invoice,2025-08-28,2025-08,19.4,DN#20560,LPG,LPG,6,2708.1,406.22,3114.32,False,True,,Pulled from vw_clean_transactions
