debtor_code,doc_no,entry_type,tx_date,month_year,stock_code,description,debt_group,lane,qty,amount_excl,tax_amount,amount_incl,is_cyl,is_lpg,paired_cyl_doc,notes
WO0001,00003805,Crd Note,2022-08-04,2022-08,14.1,EMPTIES D/N 1494,CYL,CYL,-10,-5200,-780,-5980,True,False,,
WO0001,00003805,Crd Note,2022-08-04,2022-08,9.1,EMPTIES D/N 1494,CYL,CYL,-20,-10400,-1560,-11960,True,False,,
WO0001,00003805,Crd Note,2022-08-04,2022-08,19.1,EMPTIES D/N 1494,CYL,CYL,-10,-5200,-780,-5980,True,False,,
WO0001,00014935,Invoice,2022-08-04,2022-08,19.3,D/N1494,LPG,LPG,5,2321.3,348.2,2669.5,False,True,,
WO0001,00014935,Invoice,2022-08-04,2022-08,9.4,D/N1494,LPG,LPG,20,4398.2,659.73,5057.93,False,True,,
WO0001,00014935,Invoice,2022-08-04,2022-08,14.4,D/N1494,LPG,LPG,10,3420.9,513.13,3934.03,False,True,,
WO0001,00014939,Invoice,2022-08-04,2022-08,14.1,EMPTIES D/N 1494,CYL,CYL,10,5200,780,5980,True,False,,
WO0001,00014939,Invoice,2022-08-04,2022-08,9.1,EMPTIES D/N 1494,CYL,CYL,20,10400,1560,11960,True,False,,
WO0001,00014939,Invoice,2022-08-04,2022-08,19.1,EMPTIES D/N 1494,CYL,CYL,5,2600,390,2990,True,False,,
WO0001,00003827,Crd Note,2022-08-10,2022-08,14.1,EMPTIES D/N 1584,CYL,CYL,-3,-1560,-234,-1794,True,False,,
WO0001,00003827,Crd Note,2022-08-10,2022-08,9.1,EMPTIES D/N 1584,CYL,CYL,-15,-7800,-1170,-8970,True,False,,
WO0001,00003827,Crd Note,2022-08-10,2022-08,D.1,EMPTIES D/N 1584,CYL,CYL,-1,-520,-78,-598,True,False,,
WO0001,00015015,Invoice,2022-08-10,2022-08,1901,D/N 1584,LPG,LPG,7,3249.82,487.47,3737.29,False,True,,
WO0001,00015015,Invoice,2022-08-10,2022-08,14.4,D/N 1584,LPG,LPG,5,1710.45,256.57,1967.02,False,True,,
WO0001,00015015,Invoice,2022-08-10,2022-08,9.4,D/N 1584,LPG,LPG,15,3298.65,494.8,3793.45,False,True,,
WO0001,00015019,Invoice,2022-08-10,2022-08,9.1,EMPTIES D/N 1584,CYL,CYL,15,7800,1170,8970,True,False,,
WO0001,00015019,Invoice,2022-08-10,2022-08,14.1,EMPTIES D/N 1584,CYL,CYL,5,2600,390,2990,True,False,,
WO0001,00015019,Invoice,2022-08-10,2022-08,19.1,EMPTIES D/N 1584,CYL,CYL,7,3640,546,4186,True,False,,
WO0001,00015370,Invoice,2022-08-29,2022-08,9.3,D/N 1695,LPG,LPG,9,1979.19,296.88,2276.07,False,True,,
WO0001,00015370,Invoice,2022-08-29,2022-08,9.4,D/N 1695,LPG,LPG,21,4618.11,692.72,5310.83,False,True,,
WO0001,00015370,Invoice,2022-08-29,2022-08,19.4,D/N 1695,LPG,LPG,10,4642.6,696.39,5338.99,False,True,,
WO0001,00015370,Invoice,2022-08-29,2022-08,14.3,D/N 1695,LPG,LPG,1,342.09,51.31,393.4,False,True,,
WO0001,00015370,Invoice,2022-08-29,2022-08,14.4,D/N 1695,LPG,LPG,9,3078.81,461.82,3540.63,False,True,,
WO0001,00015379,Invoice,2022-08-29,2022-08,19.1,D/N 1695 EMPTIES,CYL,CYL,10,5200,780,5980,True,False,,
WO0001,00015379,Invoice,2022-08-29,2022-08,9.1,D/N 1695 EMPTIES,CYL,CYL,30,15600,2340,17940,True,False,,
WO0001,00015379,Invoice,2022-08-29,2022-08,14.1,D/N 1695 EMPTIES,CYL,CYL,10,5200,780,5980,True,False,,
WO0001,00003988,Crd Note,2022-08-30,2022-08,14.1,D/N 1695 EMPTIES,CYL,CYL,-4,-2080,-312,-2392,True,False,,
WO0001,00003988,Crd Note,2022-08-30,2022-08,9.1,D/N 1695 EMPTIES,CYL,CYL,-30,-15600,-2340,-17940,True,False,,
WO0001,00003988,Crd Note,2022-08-30,2022-08,19.1,D/N 1695 EMPTIES,CYL,CYL,-4,-2080,-312,-2392,True,False,,
WO0001,00015777,Invoice,2022-09-22,2022-09,19.4,D/N 2204,LPG,LPG,5,2202.35,330.35,2532.7,False,True,,
WO0001,00015777,Invoice,2022-09-22,2022-09,9.3,D/N 2204,LPG,LPG,40,8519.65,1277.95,9797.598,False,True,,
WO0001,00015961,Invoice,2022-10-07,2022-10,9.4,D/N 2500,LPG,LPG,5,1040.85,156.13,1196.98,False,True,,
WO0001,00015961,Invoice,2022-10-07,2022-10,901,D/N 2500,LPG,LPG,10,2081.7,312.25,2393.95,False,True,,
WO0001,00015961,Invoice,2022-10-07,2022-10,1901,D/N 2500,LPG,LPG,20,8789.6,1318.44,10108.04,False,True,,
WO0001,00004165,Crd Note,2022-10-09,2022-10,9.1,D/N2500 EMPTIES,CYL,CYL,-22,-11440,-1716,-13156,True,False,,
WO0001,00004165,Crd Note,2022-10-09,2022-10,14.1,D/N2500 EMPTIES,CYL,CYL,-9,-4680,-702,-5382,True,False,,
WO0001,00004165,Crd Note,2022-10-09,2022-10,19.1,D/N2500 EMPTIES,CYL,CYL,-9,-4680,-702,-5382,True,False,,
WO0001,00015965,Invoice,2022-10-09,2022-10,19.1,D/N2500 EMPTIES,CYL,CYL,20,10400,1560,11960,True,False,,
WO0001,00015965,Invoice,2022-10-09,2022-10,9.1,D/N2500 EMPTIES,CYL,CYL,15,7800,1170,8970,True,False,,
WO0001,00004183,Crd Note,2022-10-12,2022-10,9.1,D/N 2233 EMPTIES,CYL,CYL,-10,-5200,-780,-5980,True,False,,
WO0001,00004183,Crd Note,2022-10-12,2022-10,19.1,D/N 2233 EMPTIES,CYL,CYL,-24,-12480,-1872,-14352,True,False,,
WO0001,00004183,Crd Note,2022-10-12,2022-10,14.1,D/N 2233 EMPTIES,CYL,CYL,-1,-520,-78,-598,True,False,,
WO0001,00016028,Invoice,2022-10-12,2022-10,14.3,D/N 2233,LPG,LPG,5,1629.5,244.43,1873.93,False,True,,
WO0001,00016028,Invoice,2022-10-12,2022-10,9.3,D/N 2233,LPG,LPG,20,4190,628.5,4818.5,False,True,,
WO0001,00016028,Invoice,2022-10-12,2022-10,1901,D/N 2233,LPG,LPG,10,4422.9,663.43,5086.33,False,True,,
WO0001,00016029,Invoice,2022-10-12,2022-10,9.1,D/N 2233 EMPTIES,CYL,CYL,20,10400,1560,11960,True,False,,
WO0001,00016029,Invoice,2022-10-12,2022-10,19.1,D/N 2233 EMPTIES,CYL,CYL,10,5200,780,5980,True,False,,
WO0001,00016029,Invoice,2022-10-12,2022-10,14.1,D/N 2233 EMPTIES,CYL,CYL,5,2600,390,2990,True,False,,
WO0001,00004235,Crd Note,2022-10-27,2022-10,9.1,D/N2399 EMPTIES,CYL,CYL,-18,-9360,-1404,-10764,True,False,,
WO0001,00004235,Crd Note,2022-10-27,2022-10,14.1,D/N2399 EMPTIES,CYL,CYL,-1,-520,-78,-598,True,False,,
WO0001,00004235,Crd Note,2022-10-27,2022-10,19.1,D/N2399 EMPTIES,CYL,CYL,-6,-3120,-468,-3588,True,False,,
WO0001,00016223,Invoice,2022-10-27,2022-10,19.3,D/N 2399,LPG,LPG,20,8845.8,1326.87,10172.67,False,True,,
WO0001,00016223,Invoice,2022-10-27,2022-10,9.3,D/N 2399,LPG,LPG,10,2095,314.25,2409.25,False,True,,
WO0001,00016245,Invoice,2022-10-27,2022-10,9.1,D/N2399 EMPTIES,CYL,CYL,10,5200,780,5980,True,False,,
WO0001,00016245,Invoice,2022-10-27,2022-10,19.1,D/N2399 EMPTIES,CYL,CYL,20,10400,1560,11960,True,False,,
WO0001,00004298,Crd Note,2022-11-15,2022-11,19.1,5 INV INCORRECT,CYL,CYL,-5,-2600,-390,-2990,True,False,,
WO0001,00004299,Crd Note,2022-11-15,2022-11,14.1,D/N 2450 EMPTIES,CYL,CYL,-3,-1560,-234,-1794,True,False,,
WO0001,00004299,Crd Note,2022-11-15,2022-11,19.1,D/N 2450 EMPTIES,CYL,CYL,-9,-4680,-702,-5382,True,False,,
WO0001,00004299,Crd Note,2022-11-15,2022-11,9.1,D/N 2450 EMPTIES,CYL,CYL,-18,-9360,-1404,-10764,True,False,,
WO0001,00004300,Crd Note,2022-11-15,2022-11,19.1,D/N2450 EMPTIES,CYL,CYL,-5,-2600,-390,-2990,True,False,,
WO0001,00004301,Crd Note,2022-11-15,2022-11,14.1,D/N 2450 EMPTIES,CYL,CYL,-1,-519.84,-77.98,-597.82,True,False,,
WO0001,00004301,Crd Note,2022-11-15,2022-11,19.1,D/N 2450 EMPTIES,CYL,CYL,-1,-520,-78,-598,True,False,,
WO0001,00004301,Crd Note,2022-11-15,2022-11,9.1,D/N 2450 EMPTIES,CYL,CYL,-8,-4160,-624,-4784,True,False,,
WO0001,00016465,Invoice,2022-11-15,2022-11,9.4,D/N 2450,LPG,LPG,15,3042.6,456.39,3498.99,False,True,,
WO0001,00016465,Invoice,2022-11-15,2022-11,19.4,D/N 2450,LPG,LPG,10,4282.3,642.35,4924.65,False,True,,
WO0001,00016465,Invoice,2022-11-15,2022-11,19.3,D/N 2450,LPG,LPG,5,2141.15,321.17,2462.32,False,True,,
WO0001,00016466,Invoice,2022-11-15,2022-11,19.1,D/N 2450 EMPTIES,CYL,CYL,20,10400,1560,11960,True,False,,
WO0001,00016466,Invoice,2022-11-15,2022-11,9.1,D/N 2450 EMPTIES,CYL,CYL,15,7800,1170,8970,True,False,,
WO0001,00016686,Invoice,2022-12-02,2022-12,9.4,D/N2677,LPG,LPG,20,4056.8,608.52,4665.32,False,True,,
WO0001,00016686,Invoice,2022-12-02,2022-12,1901,D/N2677,LPG,LPG,10,4282.3,642.34,4924.64,False,True,,
WO0001,00016686,Invoice,2022-12-02,2022-12,14.3,D/N2677,LPG,LPG,5,1577.7,236.66,1814.36,False,True,,
WO0001,00016690,Invoice,2022-12-02,2022-12,9.1,D/N2677 EMPTIES,CYL,CYL,20,10400,1560,11960,True,False,,
WO0001,00016690,Invoice,2022-12-02,2022-12,19.1,D/N2677 EMPTIES,CYL,CYL,10,5200,780,5980,True,False,,
WO0001,00016690,Invoice,2022-12-02,2022-12,14.1,D/N2677 EMPTIES,CYL,CYL,5,2600,390,2990,True,False,,
WO0001,00004345,Crd Note,2022-12-03,2022-12,14.1,D/N2677 EMPTIES,CYL,CYL,-10,-5200,-780,-5980,True,False,,
WO0001,00004345,Crd Note,2022-12-03,2022-12,19.1,D/N2677 EMPTIES,CYL,CYL,-10,-5200,-780,-5980,True,False,,
WO0001,00004345,Crd Note,2022-12-03,2022-12,9.1,D/N2677 EMPTIES,CYL,CYL,-20,-10400,-1560,-11960,True,False,,
WO0001,00016852,Invoice,2022-12-14,2022-12,1901,D/N 2699,LPG,LPG,10,4419.4,662.91,5082.31,False,True,,
WO0001,00016852,Invoice,2022-12-14,2022-12,9.3,D/N 2699,LPG,LPG,25,5233.5,785.03,6018.53,False,True,,
WO0001,00004407,Crd Note,2022-12-20,2022-12,9.1,D/N2924 EMPTIES,CYL,CYL,-17,-8840,-1326,-10166,True,False,,
WO0001,00004407,Crd Note,2022-12-20,2022-12,14.1,D/N2924 EMPTIES,CYL,CYL,-4,-2080,-312,-2392,True,False,,
WO0001,00004407,Crd Note,2022-12-20,2022-12,19.1,D/N2924 EMPTIES,CYL,CYL,-5,-2600,-390,-2990,True,False,,
WO0001,00016971,Invoice,2022-12-20,2022-12,9.4,D/N 2924,LPG,LPG,30,6280.2,942.03,7222.23,False,True,,
WO0001,00016971,Invoice,2022-12-20,2022-12,14.4,D/N 2924,LPG,LPG,5,1628.2,244.23,1872.43,False,True,,
WO0001,00016986,Invoice,2022-12-20,2022-12,14.1,D/N2924 EMPTIES,CYL,CYL,5,2600,390,2990,True,False,,
WO0001,00016986,Invoice,2022-12-20,2022-12,9.1,D/N2924 EMPTIES,CYL,CYL,30,15600,2340,17940,True,False,,
WO0001,00004409,Crd Note,2022-12-21,2022-12,9.1,WRONG ACC,CYL,CYL,-30,-15600,-2340,-17940,True,False,,
WO0001,00004409,Crd Note,2022-12-21,2022-12,14.1,WRONG ACC,CYL,CYL,-5,-2600,-390,-2990,True,False,,
WO0001,00016987,Invoice,2022-12-21,2022-12,14.1,D/N 2924 EMPTIES,CYL,CYL,5,2600,390,2990,True,False,,
WO0001,00016987,Invoice,2022-12-21,2022-12,9.1,D/N 2924 EMPTIES,CYL,CYL,30,15600,2340,17940,True,False,,
WO0001,00004442,Crd Note,2023-01-03,2023-01,19.1,D/N2974 EMPTIES,CYL,CYL,-7,-3640,-546,-4186,True,False,,
WO0001,00004442,Crd Note,2023-01-03,2023-01,14.1,D/N2974 EMPTIES,CYL,CYL,-1,-520,-78,-598,True,False,,
WO0001,00017163,Invoice,2023-01-03,2023-01,19.4,D/N 2973,LPG,LPG,5,2209.7,331.45,2541.15,False,True,,
WO0001,00017163,Invoice,2023-01-03,2023-01,14.4,D/N 2973,LPG,LPG,5,1628.2,244.23,1872.43,False,True,,
WO0001,00017163,Invoice,2023-01-03,2023-01,9.4,D/N 2973,LPG,LPG,30,6280.2,942.03,7222.23,False,True,,
WO0001,00017312,Invoice,2023-01-17,2023-01,14.4,D/N 3064,LPG,LPG,5,1671.4,250.71,1922.11,False,True,,
WO0001,00017312,Invoice,2023-01-17,2023-01,19.4,D/N 3064,LPG,LPG,15,6805.05,1020.76,7825.81,False,True,,
WO0001,00017312,Invoice,2023-01-17,2023-01,9.4,D/N 3064,LPG,LPG,10,2149,322.35,2471.35,False,True,,
WO0001,00017343,Invoice,2023-01-20,2023-01,9.4,D/N 3015,LPG,LPG,10,2149,322.35,2471.35,False,True,,
WO0001,00017343,Invoice,2023-01-20,2023-01,19.4,D/N 3015,LPG,LPG,10,4536.7,680.5,5217.2,False,True,,
WO0001,00017352,Invoice,2023-01-20,2023-01,9.1,D/N3015 EMPTIES,CYL,CYL,4,1200,180,1380,True,False,,
WO0001,00017352,Invoice,2023-01-20,2023-01,19.1,D/N3015 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00017455,Invoice,2023-02-01,2023-02,14.4,D/N 3241,LPG,LPG,5,1671.4,250.71,1922.11,False,True,,
WO0001,00017455,Invoice,2023-02-01,2023-02,19.4,D/N 3241,LPG,LPG,8,3629.36,544.4,4173.76,False,True,,
WO0001,00017455,Invoice,2023-02-01,2023-02,9.4,D/N 3241,LPG,LPG,10,2149,322.35,2471.35,False,True,,
WO0001,00017578,Invoice,2023-02-10,2023-02,1401,D/N 3139,LPG,LPG,5,1597.2,239.58,1836.78,False,True,,
WO0001,00017578,Invoice,2023-02-10,2023-02,901,D/N 3139,LPG,LPG,10,2053.6,308.04,2361.64,False,True,,
WO0001,00017578,Invoice,2023-02-10,2023-02,19.3,D/N 3139,LPG,LPG,5,2167.65,325.15,2492.8,False,True,,
WO0001,00017582,Invoice,2023-02-12,2023-02,9.1,D/N3139 EMPTIES,CYL,CYL,7,2100,315,2415,True,False,,
WO0001,00004542,Crd Note,2023-02-21,2023-02,9.1,D/N3180 EMPTIES,CYL,CYL,-7,-2100,-315,-2415,True,False,,
WO0001,00004543,Crd Note,2023-02-21,2023-02,9.1,D/N3180 EMPTIES,CYL,CYL,-3,-900,-135,-1035,True,False,,
WO0001,00017782,Invoice,2023-02-23,2023-02,9.3,D/N 3338,LPG,LPG,6,1232.16,184.82,1416.98,False,True,,
WO0001,00017782,Invoice,2023-02-23,2023-02,19.4,D/N 3338,LPG,LPG,14,6069.43,910.41,6979.84,False,True,,
WO0001,00017815,Invoice,2023-02-23,2023-02,9.1,D/N3338 EMPTIES,CYL,CYL,3,900,135,1035,True,False,,
WO0001,00018073,Invoice,2023-03-02,2023-03,14.4,D/N 3806,LPG,LPG,3,1124.14,168.62,1292.7599,False,True,,
WO0001,00018073,Invoice,2023-03-02,2023-03,19.4,D/N 3806,LPG,LPG,5,2542.7,381.4,2924.1,False,True,,
WO0001,00018073,Invoice,2023-03-02,2023-03,9.3,D/N 3806,LPG,LPG,15,3613.3,542,4155.3005,False,True,,
WO0001,00004643,Crd Note,2023-03-24,2023-03,9.1,D/N 3845 EMPTIES,CYL,CYL,-17,-5100,-765,-5865,True,False,,
WO0001,00004643,Crd Note,2023-03-24,2023-03,14.1,D/N 3845 EMPTIES,CYL,CYL,-1,-300,-45,-345,True,False,,
WO0001,00004643,Crd Note,2023-03-24,2023-03,19.1,D/N 3845 EMPTIES,CYL,CYL,-7,-2100,-315,-2415,True,False,,
WO0001,00018744,Invoice,2023-03-24,2023-03,14.4,D/N 3845,LPG,LPG,5,1873.85,281.08,2154.93,False,True,,
WO0001,00018744,Invoice,2023-03-24,2023-03,19.4,D/N 3845,LPG,LPG,5,2543.1,381.46,2924.56,False,True,,
WO0001,00018744,Invoice,2023-03-24,2023-03,9.4,D/N 3845,LPG,LPG,15,3613.8,542.07,4155.87,False,True,,
WO0001,00018750,Invoice,2023-03-24,2023-03,9.1,D/N 3845 EMPTIES,CYL,CYL,15,4500,675,5175,True,False,,
WO0001,00018750,Invoice,2023-03-24,2023-03,14.1,D/N 3845 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00018750,Invoice,2023-03-24,2023-03,19.1,D/N 3845 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00004665,Crd Note,2023-03-31,2023-03,9.1,D/N 3856 EMPTIES,CYL,CYL,-10,-3000,-450,-3450,True,False,,
WO0001,00004665,Crd Note,2023-03-31,2023-03,19.1,D/N 3856 EMPTIES,CYL,CYL,-10,-3000,-450,-3450,True,False,,
WO0001,00018945,Invoice,2023-03-31,2023-03,19.4,D/N 3856,LPG,LPG,7,3560.34,534.05,4094.39,False,True,,
WO0001,00018945,Invoice,2023-03-31,2023-03,9.4,D/N 3856,LPG,LPG,10,2409.2,361.38,2770.58,False,True,,
WO0001,00018945,Invoice,2023-03-31,2023-03,19.3,D/N 3856,LPG,LPG,2,1017.23,152.59,1169.82,False,True,,
WO0001,00018945,Invoice,2023-03-31,2023-03,1901,D/N 3856,LPG,LPG,1,508.63,76.29,584.92,False,True,,
WO0001,00018961,Invoice,2023-03-31,2023-03,19.1,D/N 3856 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00018961,Invoice,2023-03-31,2023-03,9.1,D/N 3856 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00004716,Crd Note,2023-04-13,2023-04,9.1,D/N 3888 EMPTIES,CYL,CYL,-20,-6000,-900,-6900,True,False,,
WO0001,00004716,Crd Note,2023-04-13,2023-04,14.1,D/N 3888 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00004716,Crd Note,2023-04-13,2023-04,19.1,D/N 3888 EMPTIES,CYL,CYL,-10,-3000,-450,-3450,True,False,,
WO0001,00019310,Invoice,2023-04-13,2023-04,14.4,D/N 3888,LPG,LPG,5,1825.15,273.77,2098.92,False,True,,
WO0001,00019310,Invoice,2023-04-13,2023-04,19.4,D/N 3888,LPG,LPG,10,4954,743.1,5697.1,False,True,,
WO0001,00019310,Invoice,2023-04-13,2023-04,9.4,D/N 3888,LPG,LPG,20,4693.2,703.98,5397.18,False,True,,
WO0001,00019318,Invoice,2023-04-13,2023-04,9.1,D/N 3888 EMPTIES,CYL,CYL,20,6000,900,6900,True,False,,
WO0001,00019318,Invoice,2023-04-13,2023-04,19.1,D/N 3888 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00019318,Invoice,2023-04-13,2023-04,14.1,D/N 3888 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00004743,Crd Note,2023-04-17,2023-04,14.1,D/N 3894 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00004743,Crd Note,2023-04-17,2023-04,19.1,D/N 3894 EMPTIES,CYL,CYL,-10,-3000,-450,-3450,True,False,,
WO0001,00004743,Crd Note,2023-04-17,2023-04,9.1,D/N 3894 EMPTIES,CYL,CYL,-10,-3000,-450,-3450,True,False,,
WO0001,00019444,Invoice,2023-04-17,2023-04,19.3,D/N 3894,LPG,LPG,10,4954,743.1,5697.1,False,True,,
WO0001,00019444,Invoice,2023-04-17,2023-04,901,D/N 3894,LPG,LPG,10,2346.6,351.99,2698.59,False,True,,
WO0001,00019444,Invoice,2023-04-17,2023-04,14.4,D/N 3894,LPG,LPG,5,1825.15,273.77,2098.92,False,True,,
WO0001,00019449,Invoice,2023-04-17,2023-04,19.1,D/N 3894 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00019449,Invoice,2023-04-17,2023-04,14.1,D/N 3894 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00019449,Invoice,2023-04-17,2023-04,9.1,D/N 3894 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00004838,Crd Note,2023-05-02,2023-05,19.1,D/N 4157 EMPTIES,CYL,CYL,-18,-5400,-810,-6210,True,False,,
WO0001,00004838,Crd Note,2023-05-02,2023-05,14.1,D/N 4157 EMPTIES,CYL,CYL,-3,-900,-135,-1035,True,False,,
WO0001,00004838,Crd Note,2023-05-02,2023-05,9.1,D/N 4157 EMPTIES,CYL,CYL,-24,-7200,-1080,-8280,True,False,,
WO0001,00019875,Invoice,2023-05-02,2023-05,9.4,D/N 4157,LPG,LPG,20,4693.2,703.98,5397.18,False,True,,
WO0001,00019875,Invoice,2023-05-02,2023-05,19.4,D/N 4157,LPG,LPG,10,4954,743.1,5697.1,False,True,,
WO0001,00019880,Invoice,2023-05-02,2023-05,9.1,D/N 4157 EMPTIES,CYL,CYL,20,6000,900,6900,True,False,,
WO0001,00019880,Invoice,2023-05-02,2023-05,19.1,D/N 4157 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00004932,Crd Note,2023-05-11,2023-05,14.1,D/N 4748 EMPTIES,CYL,CYL,-2,-600,-90,-690,True,False,,
WO0001,00004932,Crd Note,2023-05-11,2023-05,19.1,D/N 4748 EMPTIES,CYL,CYL,-7,-2100,-315,-2415,True,False,,
WO0001,00004932,Crd Note,2023-05-11,2023-05,9.1,D/N 4748 EMPTIES,CYL,CYL,-16,-4800,-720,-5520,True,False,,
WO0001,00020178,Invoice,2023-05-11,2023-05,1901,D/N 4748,LPG,LPG,5,2158.96,323.84,2482.8,False,True,,
WO0001,00020178,Invoice,2023-05-11,2023-05,9.4,D/N 4748,LPG,LPG,15,3067.95,460.19,3528.14,False,True,,
WO0001,00020178,Invoice,2023-05-11,2023-05,1401,D/N 4748,LPG,LPG,5,1590.8,238.62,1829.42,False,True,,
WO0001,00020186,Invoice,2023-05-11,2023-05,9.1,D/N 4748 EMPTIES,CYL,CYL,15,4500,675,5175,True,False,,
WO0001,00020186,Invoice,2023-05-11,2023-05,14.1,D/N 4748 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00020186,Invoice,2023-05-11,2023-05,19.1,D/N 4748 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00004972,Crd Note,2023-05-17,2023-05,9.1,D/N 4768 EMPTIES,CYL,CYL,-15,-4500,-675,-5175,True,False,,
WO0001,00004972,Crd Note,2023-05-17,2023-05,19.1,D/N 4768 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00020338,Invoice,2023-05-17,2023-05,901,D/N 4768,LPG,LPG,13,2658.89,398.83,3057.72,False,True,,
WO0001,00020338,Invoice,2023-05-17,2023-05,1901,D/N 4768,LPG,LPG,5,2158.96,323.84,2482.8,False,True,,
WO0001,00020338,Invoice,2023-05-17,2023-05,9.4,D/N 4768,LPG,LPG,2,409.06,61.36,470.42,False,True,,
WO0001,00020341,Invoice,2023-05-17,2023-05,9.1,D/N 4768 EMPTIES,CYL,CYL,15,4500,675,5175,True,False,,
WO0001,00020341,Invoice,2023-05-17,2023-05,19.1,D/N 4768 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00005087,Crd Note,2023-05-29,2023-05,19.1,D/N 4655 EMPTIES,CYL,CYL,-13,-3900,-585,-4485,True,False,,
WO0001,00005087,Crd Note,2023-05-29,2023-05,14.1,D/N 4655 EMPTIES,CYL,CYL,-1,-300,-45,-345,True,False,,
WO0001,00005087,Crd Note,2023-05-29,2023-05,9.1,D/N 4655 EMPTIES,CYL,CYL,-16,-4800,-720,-5520,True,False,,
WO0001,00020790,Invoice,2023-05-29,2023-05,901,D/N 4655,LPG,LPG,10,2045.3,306.8,2352.1,False,True,,
WO0001,00020790,Invoice,2023-05-29,2023-05,19.4,D/N 4655,LPG,LPG,5,2158.95,323.84,2482.79,False,True,,
WO0001,00020790,Invoice,2023-05-29,2023-05,14.3,D/N 4655,LPG,LPG,5,1590.79,238.62,1829.41,False,True,,
WO0001,00020790,Invoice,2023-05-29,2023-05,9.4,D/N 4655,LPG,LPG,10,2045.3,306.8,2352.1,False,True,,
WO0001,00020792,Invoice,2023-05-29,2023-05,14.1,D/N 4655 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00020792,Invoice,2023-05-29,2023-05,19.1,D/N 4655 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00020792,Invoice,2023-05-29,2023-05,9.1,D/N 4655 EMPTIES,CYL,CYL,20,6000,900,6900,True,False,,
WO0001,00005115,Crd Note,2023-06-01,2023-06,19.1,D/N 4663 EMPTIES,CYL,CYL,-6,-1800,-270,-2070,True,False,,
WO0001,00005115,Crd Note,2023-06-01,2023-06,14.1,D/N 4663 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00005115,Crd Note,2023-06-01,2023-06,9.1,D/N 4663 EMPTIES,CYL,CYL,-4,-1200,-180,-1380,True,False,,
WO0001,00020893,Invoice,2023-06-01,2023-06,19.3,D/N 4663,LPG,LPG,5,2158.95,323.84,2482.79,False,True,,
WO0001,00020893,Invoice,2023-06-01,2023-06,1901,D/N 4663,LPG,LPG,4,1727.16,259.07,1986.23,False,True,,
WO0001,00020893,Invoice,2023-06-01,2023-06,1401,D/N 4663,LPG,LPG,4,1272.64,190.9,1463.54,False,True,,
WO0001,00020893,Invoice,2023-06-01,2023-06,19.4,D/N 4663,LPG,LPG,1,431.8,64.77,496.57,False,True,,
WO0001,00020893,Invoice,2023-06-01,2023-06,901,D/N 4663,LPG,LPG,20,4090.6,613.59,4704.19,False,True,,
WO0001,00020893,Invoice,2023-06-01,2023-06,14.4,D/N 4663,LPG,LPG,1,318.16,47.72,365.88,False,True,,
WO0001,00020894,Invoice,2023-06-01,2023-06,19.1,D/N 4663 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00020894,Invoice,2023-06-01,2023-06,9.1,D/N 4663 EMPTIES,CYL,CYL,20,6000,900,6900,True,False,,
WO0001,00020894,Invoice,2023-06-01,2023-06,14.1,D/N 4663 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00005180,Crd Note,2023-06-08,2023-06,9.1,D/N 5205 EMPTIES,CYL,CYL,-30,-9000,-1350,-10350,True,False,,
WO0001,00005180,Crd Note,2023-06-08,2023-06,19.1,D/N 5205 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00021168,Invoice,2023-06-08,2023-06,901,D/N 5205,LPG,LPG,17,3563.54,534.53,4098.07,False,True,,
WO0001,00021168,Invoice,2023-06-08,2023-06,19.3,D/N 5205,LPG,LPG,5,2212.65,331.9,2544.55,False,True,,
WO0001,00021168,Invoice,2023-06-08,2023-06,9.4,D/N 5205,LPG,LPG,13,2725.06,408.76,3133.82,False,True,,
